ORG,DEST,DIST
HCR,MOU,127
HCR,KSM,115
HCR,ANC,329
HCR,GAL,197
HCR,AKI,101
HCR,PAQ,351
HCR,SDP,477
HCR,TLJ,131
HCR,KAL,151
HCR,RBY,221
HCR,FBK,418
HCR,OTZ,336
MSL,MEM,136
MSL,BNA,109
MSL,TUP,74
MSL,MLB,615
MSL,AEX,371
MSL,ATL,198
MSL,GLH,212
MSL,FAY,496
MSL,GPT,311
MSL,INT,428
MSL,CHA,138
MSL,YIP,562
MSL,DFW,557
MSL,CHS,454
MSL,DTW,564
MSL,JLN,420
MSL,CSG,218
MSL,FLO,452
MSL,MSP,760
MSL,DLH,868
RKS,DEN,260
RKS,LAR,177
RKS,COS,300
RKS,CPR,161
RKS,SLC,162
RKS,ORD,1090
RKS,BFF,283
RKS,GJT,173
RKS,IFP,535
RKS,MSP,830
RKS,CYS,223
RKS,AMA,593
LEB,ACK,200
LEB,MMU,223
LEB,BVY,101
LEB,HPN,191
LEB,BOS,109
LEB,HVN,166
LEB,TTN,265
LEB,EWB,151
LEB,LBE,433
LEB,JFK,220
ARA,SBA,1660
ARA,MAF,626
ARA,PIB,181
ARA,IAH,207
ARA,BIL,1412
ARA,DFW,362
ARA,MEM,362
ARA,MSP,1026
ARA,CKB,919
ARA,OKC,497
ARA,ATL,504
SHH,OME,122
SHH,OTZ,106
SHH,GAL,283
SHH,ANC,604
SHH,DRG,94
SHH,BRW,419
SHH,IAN,164
SHH,FAI,531
SHH,GAM,238
SHH,KPC,72
SHH,LUR,182
SHH,SHH,0
SHH,SVA,220
SHH,BKC,140
SHH,PHO,147
SHH,KVL,110
SHH,ABL,233
FSD,ATL,954
FSD,MSP,196
FSD,BNA,741
FSD,DSM,211
FSD,BUR,1327
FSD,RAP,317
FSD,HON,93
FSD,RDU,1091
FSD,AGS,1064
FSD,MKC,327
FSD,SCE,985
FSD,TVC,560
FSD,TYS,864
FSD,CYS,445
FSD,MCI,314
FSD,JAN,858
FSD,SHV,784
FSD,PIR,185
FSD,CRW,868
FSD,MKE,448
FSD,DFW,737
FSD,ORD,462
FSD,COS,529
FSD,CPR,493
FSD,MSN,374
FSD,AZO,575
FSD,BIL,601
FSD,DLH,316
FSD,HLN,773
FSD,EAU,276
FSD,AVL,942
FSD,MSY,1003
FSD,DEN,483
FSD,SMF,1334
FSD,FAR,231
FSD,MLI,351
FSD,LNK,189
FSD,PIT,874
FSD,IFP,1114
FSD,SFB,1334
FSD,PDX,1278
FSD,AZA,1072
FSD,YNG,835
FSD,HUF,566
FSD,SPS,668
FSD,SGF,472
FSD,CDC,948
FSD,PIE,1334
FSD,RST,213
FSD,DTW,685
FSD,BMI,456
FSD,BOI,976
FSD,GFK,302
FSD,OMA,163
FSD,SDF,686
FSD,ABR,153
FSD,LAX,1340
FSD,LAS,1104
FSD,MEM,691
FSD,SBN,546
FSD,PIA,414
FSD,CLE,774
FSD,EWR,1173
FSD,SLC,804
FSD,CAK,805
FSD,ELM,1010
FSD,LIT,657
FSD,IAH,941
FSD,LEX,741
FSD,GRR,568
FSD,BFF,368
FSD,OKC,567
FSD,FSM,583
FSD,CVG,701
FSD,CHS,1166
FSD,CMX,472
FSD,EUG,1317
FSD,ICT,411
FSD,FWA,618
FSD,BTR,951
FSD,SPI,447
FSD,YIP,676
FSD,MFR,1322
FSD,DAB,1319
FSD,SMX,1400
FSD,FLG,987
FSD,MDW,474
FSD,BZN,725
FSD,MSO,875
FSD,TPA,1336
FSD,SFO,1403
FSD,CID,281
FSD,BFI,1264
FSD,BUF,908
FSD,TUL,511
FSD,MAF,856
FSD,SUX,83
FSD,ABQ,791
FSD,GJT,685
FSD,STC,190
FSD,SAN,1336
FSD,LAN,616
FSD,GTF,758
FSD,AFW,731
FSD,GEG,1042
FSD,DAY,694
FSD,PUB,546
FSD,STL,471
FSD,ABI,787
FSD,LAF,550
FSD,CMI,500
FSD,TUS,1105
FSD,FSD,0
FSD,IND,602
FSD,OAK,1392
FSD,FOD,147
FSD,TYR,778
FSD,RFD,400
FSD,CWF,943
FSD,DCA,1074
FSD,BWI,1084
FSD,LSE,275
FSD,BIS,295
FSD,LUK,710
FSD,GRK,865
FSD,ILG,1124
FSD,IAD,1051
FSD,MIE,628
FSD,SEA,1264
FSD,RNO,1222
DNL,HPN,696
DNL,RIC,385
IAB,SEA,1438
IAB,PAE,1447
IAB,CHS,1025
IAB,BFI,1440
IAB,IAB,0
IAB,ANC,2769
IAB,MIA,1286
IAB,DSM,331
IAB,CVG,691
LMT,MFR,60
LMT,OTH,155
LMT,RDM,148
LMT,SEA,367
LMT,PDX,241
LMT,EUG,155
LMT,SJC,331
LMT,SFO,315
LMT,LMT,0
LMT,SMF,239
LMT,MOD,315
LMT,YKM,310
LMT,BUR,579
LMT,FAT,386
LMT,IFP,619
AMA,ABQ,278
AMA,IFP,727
AMA,LFT,663
AMA,LBB,107
AMA,TYS,998
AMA,DFW,312
AMA,AUS,418
AMA,IAH,517
AMA,ABI,226
AMA,COS,298
AMA,ELP,358
AMA,MAF,228
AMA,GCK,195
AMA,SJT,275
AMA,TUL,334
AMA,LAS,758
AMA,DEN,359
AMA,PHX,602
AMA,ICT,291
AMA,ATL,992
AMA,MCI,477
AMA,MDW,880
AMA,EUG,1295
AMA,PDX,1308
AMA,MIA,1429
AMA,DAL,323
AMA,GJT,463
AMA,BFI,1359
AMA,BTR,693
AMA,CRP,570
AMA,BRO,690
AMA,SAT,435
AMA,ORD,879
AMA,CLL,445
AMA,HOU,537
AMA,LIT,539
AMA,PUB,262
AMA,SGF,485
AMA,CLE,1157
AMA,OKC,232
AMA,ACT,359
AMA,SPS,202
AMA,BFL,979
AMA,SLC,679
AMA,GRK,364
AMA,BOI,965
AMA,BNA,847
AMA,SFO,1161
AMA,EWR,1544
AMA,SAN,904
AMA,AMA,0
AMA,DTW,1100
AMA,SJU,2470
AMA,RIC,1365
AMA,YIP,1092
AMA,BUR,949
AMA,SHV,492
AMA,CID,709
AMA,CYS,443
AMA,LAX,955
AMA,HRL,665
AMA,MKE,912
AMA,BWI,1403
AMA,CMH,1081
AMA,IND,901
AMA,FAT,1013
AMA,MSP,803
AMA,IAD,1360
AMA,OAK,1153
AMA,GRR,1016
AMA,KTN,1989
AMA,FSD,635
AMA,TLH,1062
AMA,LRD,545
AMA,RAP,613
AMA,GSO,1224
AMA,CAK,1169
AMA,RSW,1324
AMA,FSM,415
AMA,MSN,859
AMA,OMA,525
AMA,MSY,759
AMA,MCO,1285
AMA,MEM,665
AMA,FWA,982
AMA,BHM,862
AMA,RNO,1034
AMA,PHL,1483
AMA,PVD,1693
AMA,SJC,1136
TLJ,MCG,12
TLJ,ANC,228
TLJ,HCR,131
TLJ,FAI,281
TLJ,EDF,230
TLJ,SVW,125
TLJ,BET,241
TLJ,TLJ,0
TLJ,ENA,224
BHM,ATL,134
BHM,SAN,1759
BHM,HTS,406
BHM,IAH,562
BHM,HOU,570
BHM,ICT,664
BHM,SDF,323
BHM,TYS,221
BHM,DFW,597
BHM,PNS,214
BHM,ATW,744
BHM,FAR,1062
BHM,RDU,480
BHM,SHV,418
BHM,MLI,581
BHM,BTR,332
BHM,GPT,257
BHM,LFT,385
BHM,PIA,516
BHM,SAT,744
BHM,VPS,213
BHM,CRP,754
BHM,LCH,448
BHM,MSY,321
BHM,DAY,459
BHM,BNA,177
BHM,CLE,604
BHM,RIC,597
BHM,GRR,646
BHM,MLU,315
BHM,ORF,639
BHM,AEX,372
BHM,CLL,600
BHM,JAN,212
BHM,CAE,325
BHM,BWI,682
BHM,IAD,637
BHM,GSP,275
BHM,MGM,90
BHM,RSW,569
BHM,ABI,755
BHM,TXK,418
BHM,LBB,868
BHM,MCO,479
BHM,DTW,625
BHM,ORD,584
BHM,SGF,452
BHM,LGA,866
BHM,JFK,865
BHM,PIT,598
BHM,MCI,594
BHM,CLT,350
BHM,MSN,675
BHM,AUS,682
BHM,HGR,656
BHM,DEN,1083
BHM,GVT,540
BHM,YIP,624
BHM,PHL,772
BHM,IFP,1588
BHM,ACY,789
BHM,MEM,211
BHM,DAL,587
BHM,ILM,511
BHM,ELP,1148
BHM,LRD,863
BHM,MDW,570
BHM,FLL,650
BHM,TPA,459
BHM,LAS,1618
BHM,LEX,331
BHM,OMA,732
BHM,IND,425
BHM,STL,411
BHM,GNV,375
BHM,MIA,661
BHM,DCA,653
BHM,CSG,128
BHM,COS,1064
BHM,BFF,1083
BHM,LIT,324
BHM,SBN,562
BHM,CID,635
BHM,EVV,312
BHM,HSV,74
BHM,EWR,850
BHM,MDT,717
BHM,AVL,273
BHM,MOB,216
BHM,ROA,462
BHM,SAV,338
BHM,GSO,425
BHM,MKE,650
BHM,TOL,576
BHM,SYR,875
BHM,ROC,822
BHM,CMH,492
BHM,TUL,550
BHM,JAX,365
BHM,ADS,585
BHM,MSP,854
BHM,CRW,440
BHM,SFB,464
BHM,FOE,620
BHM,BUR,1810
BHM,LAX,1815
BHM,RFD,609
BHM,BRO,830
BHM,PDK,143
BHM,BMG,385
BHM,ABQ,1139
BHM,CYS,1120
BHM,FSD,876
BHM,ABE,792
BHM,CHO,562
BHM,PBI,619
BHM,CHS,391
BHM,FWA,518
BHM,CAK,585
BHM,FNT,669
BHM,CVG,396
BHM,GRK,670
BHM,RWI,528
BHM,FSM,452
BHM,AMA,861
BHM,ECP,228
BHM,OKC,632
BHM,PHX,1455
BHM,INT,411
BHM,BDL,961
BHM,ANB,52
BHM,OAK,2004
BHM,LNK,746
BHM,FAY,461
BHM,PUB,1045
BHM,TRI,318
BHM,MSL,95
BHM,BGR,1231
BHM,DLH,960
BHM,COU,474
BHM,LYH,499
BHM,ACT,626
BHM,ABY,204
BHM,PSP,1708
BHM,CHA,135
BHM,TLH,260
BHM,GJT,1270
BHM,LSE,752
BHM,AGS,277
BHM,BUF,779
BHM,TCL,55
BHM,STT,1707
BHM,MRY,1989
BHM,FYV,454
BHM,BPT,495
BHM,ALO,692
BHM,LAN,646
BHM,MBS,703
BHM,PVD,1009
BHM,GGG,469
BHM,HKY,340
BHM,SFO,2013
BHM,SNA,1787
BGR,DTW,750
BGR,DAL,1710
BGR,LUK,892
BGR,EWR,393
BGR,PHL,473
BGR,CLE,698
BGR,CHO,678
BGR,MEM,1304
BGR,TPA,1385
BGR,APF,1475
BGR,BED,203
BGR,ORD,978
BGR,BDL,277
BGR,ABE,442
BGR,IAD,601
BGR,MMU,396
BGR,RIC,670
BGR,BWI,560
BGR,LGA,378
BGR,BTV,214
BGR,BUF,511
BGR,GRR,843
BGR,ATL,1134
BGR,PIT,652
BGR,DCA,590
BGR,STL,1184
BGR,SBN,906
BGR,PIE,1394
BGR,SFB,1299
BGR,MSY,1551
BGR,BOS,201
BGR,ISP,352
BGR,JFK,382
BGR,PWM,109
BGR,IAH,1768
BGR,SEA,2524
BGR,DFW,1717
BGR,BAD,1579
BGR,GPT,1482
BGR,PBI,1398
BGR,IND,960
BGR,GRK,1831
BGR,LAX,2713
BGR,ACK,253
BGR,HPN,358
BGR,ABQ,2095
BGR,BUR,2702
BGR,HOU,1781
BGR,MVY,252
BGR,MHT,184
BGR,LAS,2480
BGR,SAN,2697
BGR,RDU,809
BGR,OAK,2772
BGR,LIT,1419
BGR,MIA,1459
BGR,PQI,135
BGR,CLT,921
BGR,GSO,837
BGR,MCI,1378
BGR,MKE,959
BGR,YIP,758
BGR,SYR,381
BGR,ALB,286
BGR,PVD,250
BGR,BNA,1111
BGR,SHD,689
BGR,MSP,1194
BGR,ROW,2057
BGR,DAB,1269
BGR,SDF,987
BGR,GSP,985
BGR,SJC,2769
BGR,ATW,971
BGR,MCO,1322
BGR,DSM,1270
BGR,BHM,1231
BGR,FWA,870
BGR,MDT,515
BGR,ACY,473
BGR,AVP,423
BGR,ORF,668
BGR,ILG,496
BGR,PHF,664
BGR,DEN,1852
BGR,SFO,2783
BGR,TUL,1535
BGR,AUS,1863
BGR,CHA,1097
BGR,HYA,229
BGR,MGM,1279
BGR,LEB,191
BGR,ITH,414
BGR,SWF,351
BGR,ROA,777
BGR,HSV,1182
BGR,FLL,1438
BGR,ICT,1560
BGR,SBA,2766
BGR,PDK,1117
BGR,SNA,2696
BGR,TOL,787
BGR,MBS,762
BGR,FNT,754
BGR,PDX,2575
BGR,SAV,1100
BGR,GFK,1364
BGR,TRI,914
BGR,LRD,2065
BGR,BGR,0
BGR,ONT,2670
BGR,COS,1882
BGR,APA,1868
BGR,AUG,59
BGR,SBY,565
BGR,HVN,319
BGR,CVG,906
BGR,IAG,518
BGR,MYR,938
BGR,PHX,2417
BGR,WRI,443
BGR,BFI,2522
FHU,MSP,1302
FHU,TUS,51
FHU,PHX,160
FHU,MKE,1457
FHU,BNA,1392
FHU,BOS,2276
FHU,ROW,359
LUR,PHO,40
LUR,OTZ,166
LUR,WTK,122
LUR,KVL,88
LUR,ANC,708
LUR,EDF,707
LUR,BRW,276
LUR,LUR,0
LUR,OME,303
LUR,UTO,385
ALB,ATL,853
ALB,DTW,489
ALB,JFK,146
ALB,MSP,980
ALB,EWR,143
ALB,LGB,2459
ALB,BED,130
ALB,HPN,116
ALB,ACK,219
ALB,BDL,80
ALB,IAD,325
ALB,SAV,837
ALB,CLE,424
ALB,IND,683
ALB,TVC,605
ALB,AVP,139
ALB,BTV,123
ALB,PWM,187
ALB,PVD,141
ALB,SYR,120
ALB,ABE,168
ALB,MEM,1019
ALB,BWI,289
ALB,LGA,136
ALB,ORD,723
ALB,MDT,234
ALB,RIC,407
ALB,CLT,646
ALB,CHS,760
ALB,GSP,706
ALB,MCI,1115
ALB,BOS,145
ALB,ATW,746
ALB,GSO,564
ALB,PHL,212
ALB,DCA,318
ALB,ACY,231
ALB,RDU,544
ALB,FLL,1204
ALB,TPA,1130
ALB,MCO,1073
ALB,CHA,812
ALB,IAH,1482
ALB,YIP,498
ALB,AUS,1577
ALB,DAY,576
ALB,SDF,703
ALB,GRR,595
ALB,RSW,1205
ALB,HOU,1495
ALB,ORF,424
ALB,DEN,1610
ALB,ISP,140
ALB,SHD,409
ALB,CMH,509
ALB,LAX,2468
ALB,RUT,69
ALB,RFD,781
ALB,BNA,825
ALB,SWF,87
ALB,MSS,160
ALB,MDW,717
ALB,LAS,2237
ALB,MKE,715
ALB,PIT,368
ALB,FSD,1157
ALB,SBN,645
ALB,ERI,329
ALB,CAE,725
ALB,BUF,251
ALB,CHO,401
ALB,MSN,787
ALB,FNT,505
ALB,ROC,198
ALB,LRD,1780
ALB,BTR,1276
ALB,JAX,951
ALB,PBI,1163
ALB,ICT,1294
ALB,BGR,286
ALB,LEX,656
ALB,HYA,195
ALB,AZO,601
ALB,HSV,895
ALB,CEF,75
ALB,DLH,945
ALB,DSM,1021
ALB,STL,910
ALB,MHT,121
ALB,FWA,600
ALB,AFW,1444
ALB,BGM,117
ALB,SRQ,1167
ALB,BKL,414
ALB,CLL,1500
ALB,AGS,784
ALB,CVG,623
ALB,OKC,1371
ALB,SHV,1303
ALB,BUR,2457
ALB,AIK,759
ALB,PBG,133
ALB,CAK,414
ALB,GRB,728
ALB,ROA,497
ALB,TCL,997
ALB,TYS,725
ALB,BFD,256
ALB,PNS,1124
ALB,LBE,337
ALB,OMA,1138
ALB,ART,141
ALB,ELM,163
ALB,ALB,0
ALB,LAN,548
ALB,MLI,862
ALB,AVL,688
ALB,FAY,601
ALB,ONT,2423
ALB,GEG,2133
MCE,LAX,259
MCE,LAS,309
MCE,ONT,276
MCE,PRC,488
MCE,CDC,408
MCE,GCN,474
MCE,IGM,393
PVD,FWA,717
PVD,EWR,160
PVD,ATL,903
PVD,DTW,615
PVD,PHL,237
PVD,ALB,141
PVD,ACK,78
PVD,HPN,127
PVD,BTV,209
PVD,HYA,60
PVD,BDL,66
PVD,VRB,1095
PVD,MVY,48
PVD,CLE,541
PVD,MSP,1117
PVD,RIC,428
PVD,IAD,372
PVD,JAN,1214
PVD,CMH,612
PVD,GSP,751
PVD,SAV,854
PVD,DSM,1148
PVD,STL,1020
PVD,ORD,849
PVD,ORF,420
PVD,DCA,356
PVD,GSO,600
PVD,CLT,683
PVD,ABE,222
PVD,GRR,726
PVD,PIT,467
PVD,BOS,49
PVD,ROA,548
PVD,CVG,722
PVD,MDW,842
PVD,OMA,1265
PVD,MCO,1072
PVD,ACY,228
PVD,YIP,624
PVD,LGA,143
PVD,SDF,797
PVD,ISP,108
PVD,FLL,1188
PVD,PBI,1148
PVD,TPA,1136
PVD,CAE,754
PVD,TYS,791
PVD,SFB,1049
PVD,JAX,962
PVD,CHS,771
PVD,OKC,1477
PVD,RSW,1200
PVD,BNA,906
PVD,LUK,708
PVD,MKE,846
PVD,MYR,690
PVD,BUF,383
PVD,SJU,1636
PVD,JFK,144
PVD,IND,792
PVD,MEM,1104
PVD,PWM,144
PVD,LAS,2363
PVD,GRB,864
PVD,BWI,327
PVD,DFW,1529
PVD,RFD,909
PVD,MDT,298
PVD,MHT,83
PVD,SLN,1395
PVD,BUR,2582
PVD,ROC,333
PVD,MMU,168
PVD,PBG,227
PVD,CID,1045
PVD,IAH,1559
PVD,LAN,678
PVD,SBN,769
PVD,AVP,224
PVD,LEX,744
PVD,HTS,633
PVD,SAT,1728
PVD,RDU,566
PVD,COS,1759
PVD,DEN,1737
PVD,DAY,682
PVD,MIA,1209
PVD,PHX,2277
PVD,FNT,636
PVD,SYR,258
PVD,ATW,882
PVD,MCI,1234
PVD,BGM,237
PVD,RST,1078
PVD,AGS,815
PVD,AZO,727
PVD,CAK,524
PVD,PHF,417
PVD,ILM,623
PVD,AMA,1692
PVD,SWF,139
PVD,MSY,1326
PVD,AUS,1662
PVD,CKB,492
PVD,CEF,66
PVD,SCE,340
PVD,MGM,1050
PVD,GEG,2273
PVD,BMG,819
PVD,TOL,640
PVD,HOU,1571
PVD,PIE,1145
PVD,AGC,454
PVD,PDK,887
PVD,PVD,0
PVD,CHO,447
PVD,TVC,743
PVD,TRI,692
PVD,SEA,2496
PVD,ORH,44
PVD,BHM,1009
PVD,SHD,462
PVD,MSN,919
PVD,SAN,2567
PVD,CHA,877
PVD,EVV,892
PVD,MOB,1205
PVD,PKB,552
PVD,ABQ,1950
PVD,OAK,2681
PVD,SLC,2093
PVD,ONT,2547
OME,OME,0
OME,OTZ,183
OME,GAM,197
OME,SVA,163
OME,DRG,133
OME,IAN,222
OME,KSM,182
OME,BKC,161
OME,SHH,122
OME,ABL,280
OME,HCR,239
OME,KPC,66
OME,GAL,253
OME,RBY,297
OME,ANI,275
OME,MRI,542
OME,PHO,268
OME,BRW,520
OME,HPB,208
OME,FAI,521
OME,WTK,222
OME,VAK,206
OME,ANC,539
OME,PAQ,550
OME,KAL,201
OME,FBK,528
OME,BET,283
OME,ENA,528
OME,AKN,497
OME,AIN,448
OME,DLG,441
OME,MCG,320
OME,CDV,694
OME,SCC,597
OME,EDF,542
OME,PIZ,368
OME,TOG,412
OME,MOU,176
OME,AKP,455
OME,KVL,225
OME,ATK,463
OME,HOM,563
OME,MYU,288
OME,LUR,303
OME,ANV,207
OME,ADQ,636
OME,SIT,1127
OME,DUT,736
OME,CZF,190
OME,BTI,697
MBS,YIP,94
MBS,MSP,463
MBS,TVC,112
MBS,DTW,98
MBS,ATL,683
MBS,SPI,385
MBS,CMX,330
MBS,SBN,170
MBS,FWA,185
MBS,AVL,565
MBS,PAH,511
MBS,APN,110
MBS,DLH,457
MBS,ORD,222
MBS,GRR,86
MBS,IFP,1720
MBS,TOL,135
MBS,APA,1108
MBS,SGF,655
MBS,CIU,189
MBS,MKG,112
MBS,IND,287
MBS,LIT,748
MBS,MKE,197
MBS,MCI,624
MBS,CLE,185
MBS,ATW,227
MBS,CHA,589
MBS,TYS,533
MBS,MRY,2040
MBS,YNG,234
MBS,SHV,930
MBS,PIT,289
MBS,OMA,623
MBS,LRD,1397
MBS,ACY,567
MBS,HIB,502
MBS,DSM,508
MBS,ANB,693
MBS,ICT,810
MBS,GRI,750
MBS,MDW,223
MBS,VLD,880
MBS,SFB,1030
MBS,AVP,453
MBS,FNT,43
MBS,ERI,222
MBS,PHL,522
MBS,HOU,1140
MBS,BWI,489
MBS,MHK,720
MBS,EAU,379
MBS,DAY,251
MBS,MEM,665
AKP,FAI,254
AKP,BRW,249
AKP,ATK,213
AKP,SCC,164
AKP,NUI,145
AKP,BTT,85
AKP,ANC,485
AKP,BTI,244
AKP,PHO,387
AKP,AET,112
AKP,AIN,266
AKP,ABL,177
AKP,AKP,0
AKP,PIZ,301
AKP,OTZ,300
AKP,UTO,158
AKP,ARC,159
AKP,FYU,204
FAT,PSP,272
FAT,LEX,1922
FAT,BFL,100
FAT,LAS,259
FAT,IFP,310
FAT,MRY,119
FAT,SLC,501
FAT,RNO,188
FAT,MSP,1489
FAT,TWF,482
FAT,PHX,493
FAT,ORD,1730
FAT,TUS,595
FAT,PDX,626
FAT,EUG,539
FAT,COS,833
FAT,GJT,632
FAT,SMF,167
FAT,BUR,193
FAT,ONT,222
FAT,LAX,209
FAT,YUM,407
FAT,SEA,748
FAT,SFO,158
FAT,IAH,1480
FAT,SAT,1325
FAT,GEG,757
FAT,SAN,314
FAT,ICT,1228
FAT,SPS,1211
FAT,MEM,1666
FAT,LBB,1033
FAT,ABI,1179
FAT,AUS,1348
FAT,SDF,1860
FAT,DEN,844
FAT,DFW,1313
FAT,GCN,426
FAT,OAK,153
FAT,RDD,293
FAT,SBA,162
FAT,BOI,503
FAT,MFR,421
FAT,YKM,677
FAT,RDM,521
FAT,BWI,2334
FAT,LAR,816
FAT,CDC,370
FAT,LNK,1267
FAT,SNA,238
FAT,ABQ,744
FAT,HNL,2523
FAT,MOD,90
FAT,ROW,893
FAT,PSC,656
FAT,RDU,2267
FAT,SJC,129
FAT,LWS,677
FAT,CYS,856
FAT,AMA,1013
FAT,OGG,2460
FAT,EWR,2448
FAT,IND,1819
FAT,ACV,374
FAT,LMT,386
FAT,LGB,222
FAT,CAE,2174
FAT,TUL,1324
FAT,AFW,1296
FAT,ISP,2502
FAT,OKC,1239
FAT,IDA,616
FAT,ATL,1997
FAT,CVG,1910
FAT,ELP,836
FAT,GFK,1380
FAT,MLU,1598
FAT,FCA,843
FAT,CEC,422
FAT,AZA,516
FAT,BNA,1832
FAT,CMI,1712
FAT,CID,1534
FAT,SGF,1452
AIN,BRW,86
AIN,FAI,513
AIN,OME,448
AIN,OTZ,268
AIN,PIZ,95
AIN,ANC,712
AIN,ATK,60
AIN,PHO,229
AIN,AKP,266
AIN,AIN,0
AIN,SCC,269
AIN,NUI,211
AIN,BTT,334
AIN,BTI,383
AIN,WTK,226
GLS,BUR,1421
KFP,CDB,37
KFP,KVC,49
KFP,DUT,143
KFP,ANC,657
KFP,AKN,369
KFP,KFP,0
KFP,SDP,119
IAH,ATL,689
IAH,DTW,1075
IAH,MSP,1034
IAH,DEN,862
IAH,IAH,0
IAH,SJC,1608
IAH,SEA,1874
IAH,SLC,1195
IAH,MIA,964
IAH,BUR,1378
IAH,DAL,216
IAH,BHM,562
IAH,BNA,657
IAH,DFW,224
IAH,LBB,458
IAH,TUS,936
IAH,LIT,374
IAH,AUS,140
IAH,DSM,802
IAH,HSV,595
IAH,ICT,542
IAH,CHS,925
IAH,SAT,191
IAH,TYS,771
IAH,PNS,489
IAH,TUL,429
IAH,CLE,1091
IAH,CMH,986
IAH,EWR,1400
IAH,MEM,468
IAH,MFE,316
IAH,OKC,395
IAH,ORD,925
IAH,ECP,572
IAH,OMA,781
IAH,PIA,802
IAH,SAV,851
IAH,SDF,788
IAH,STL,667
IAH,GSP,837
IAH,IND,844
IAH,MCI,643
IAH,MSY,305
IAH,VPS,528
IAH,PHL,1325
IAH,PSP,1269
IAH,ROW,588
IAH,BTR,253
IAH,CAE,878
IAH,SJT,321
IAH,GCN,1057
IAH,GSO,987
IAH,MOT,1299
IAH,SGF,513
IAH,TPA,787
IAH,GRR,1042
IAH,IGM,1142
IAH,MHT,1594
IAH,PHX,1009
IAH,CID,845
IAH,EVV,713
IAH,MLI,835
IAH,BIS,1194
IAH,DAY,929
IAH,COS,809
IAH,LNK,753
IAH,ABQ,744
IAH,IAD,1190
IAH,CVG,871
IAH,CLT,912
IAH,RIC,1157
IAH,FAT,1480
IAH,MKE,984
IAH,ELP,667
IAH,CRW,975
IAH,BRO,308
IAH,BIL,1304
IAH,CRP,201
IAH,PIT,1117
IAH,SMF,1609
IAH,PBI,956
IAH,LGA,1416
IAH,RSW,861
IAH,BUF,1281
IAH,ROC,1331
IAH,FLL,965
IAH,LAX,1379
IAH,IDA,1311
IAH,MAF,429
IAH,GJT,979
IAH,PUB,776
IAH,ORF,1201
IAH,DCA,1208
IAH,RDU,1042
IAH,SFO,1635
IAH,JFK,1417
IAH,BWI,1235
IAH,RAP,1058
IAH,SHV,192
IAH,GTF,1479
IAH,HOU,24
IAH,ONT,1334
IAH,MGM,553
IAH,BMI,809
IAH,LEX,828
IAH,AMA,517
IAH,HRL,295
IAH,PDX,1825
IAH,SAN,1303
IAH,MCO,854
IAH,GPT,376
IAH,IFP,1174
IAH,ACY,1345
IAH,CLL,74
IAH,LAS,1222
IAH,OAK,1628
IAH,BDL,1507
IAH,MOB,427
IAH,EGE,934
IAH,CYS,935
IAH,STT,2070
IAH,MDT,1262
IAH,AGS,821
IAH,JAX,817
IAH,SJU,2007
IAH,PIH,1306
IAH,BFF,940
IAH,AEX,190
IAH,SYR,1395
IAH,RFD,911
IAH,ABE,1339
IAH,ACT,159
IAH,BZN,1385
IAH,RNO,1530
IAH,JAC,1265
IAH,ANC,3266
IAH,JAN,351
IAH,ALB,1482
IAH,BOI,1482
IAH,SRQ,796
IAH,MKC,631
IAH,LGB,1364
IAH,BOS,1597
IAH,TYR,163
IAH,MSN,966
IAH,ELD,268
IAH,LRD,301
IAH,AFW,238
IAH,HNL,3904
IAH,BFL,1428
IAH,LFT,201
IAH,MLU,262
IAH,SNA,1346
IAH,LCH,127
IAH,GRK,166
IAH,SFB,854
IAH,BGR,1768
IAH,FOE,618
IAH,YIP,1070
IAH,CKB,1071
IAH,FSD,941
IAH,TLH,658
IAH,AVL,834
IAH,ELM,1326
IAH,ALN,684
IAH,FAR,1171
IAH,FNT,1101
IAH,FWA,948
IAH,DAB,861
IAH,ROA,1018
IAH,PSC,1702
IAH,RST,973
IAH,LAN,1065
IAH,BFI,1876
IAH,AZA,987
IAH,ABI,307
IAH,BMG,803
IAH,PVD,1559
IAH,GGG,169
IAH,AZO,1005
IAH,ILM,1063
IAH,VCT,123
IAH,PSM,1626
IAH,CPR,1083
IAH,BPT,79
IAH,RKS,1109
IAH,SBN,953
IAH,TWF,1368
IAH,CMI,800
IAH,LSE,984
IAH,ATW,1053
IAH,BTV,1570
IAH,MDW,917
IAH,SWF,1427
IAH,ILG,1301
IAH,TCL,507
IAH,MYR,997
IAH,PIB,372
IAH,SPI,751
IAH,HTS,931
IAH,BQN,1941
IAH,EUG,1809
IAH,COU,634
IAH,FYV,420
IAH,GRB,1075
IAH,PAH,617
IAH,DLH,1175
IAH,CSG,640
IAH,EAU,1048
IAH,CAK,1085
IAH,BGM,1367
IAH,EYW,914
IAH,GEG,1695
IAH,PIE,779
IAH,MHK,636
IAH,TOL,1027
IAH,ARA,207
IAH,CGI,599
IAH,INT,973
IAH,TUP,485
IAH,AOH,975
IAH,MEI,423
IAH,LRU,704
IAH,STX,2101
IAH,FAI,3281
AOH,MCI,575
AOH,OKC,825
AOH,GYY,187
AOH,YIP,109
AOH,SDF,197
CLF,MCG,221
CLF,KAL,289
CLF,FBK,58
ARB,HPN,525
DWA,BUR,359
DWA,EUG,389
MSN,ATL,707
MSN,DTW,311
MSN,MSP,228
MSN,LGA,812
MSN,ORD,108
MSN,SBN,183
MSN,TTN,776
